Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,400,attr_val,254,64,score,0.131,0.016910477066599434,0.11832479672479178,0.05144670019544479
credit,400,attr_val,254,64,score,0.1531,0.016910477066599434,0.11832479672479178,0.05144670019544479
credit,400,attr_val,276,69,score,0.00732,0.005830292405750031,0.06631142686826665,0.09023053470817573
credit,400,attr_val,276,69,score,0.0132,0.005830292405750031,0.06631142686826665,0.09023053470817573
credit,400,attr_val,276,69,score,0.132,0.005830292405750031,0.06631142686826665,0.09023053470817573
credit,400,attr_val,276,69,score,0.1532,0.005830292405750031,0.06631142686826665,0.09023053470817573
credit,400,attr_val,251,63,score,0.00733,0.03359714580251185,0.1365947760832116,0.22579209519247484
credit,400,attr_val,251,63,score,0.0133,0.03359714580251185,0.1365947760832116,0.22579209519247484
credit,400,attr_val,251,63,score,0.133,0.03359714580251185,0.1365947760832116,0.22579209519247484
credit,400,attr_val,251,63,score,0.1533,0.03359714580251185,0.1365947760832116,0.22579209519247484
credit,400,attr_val,267,67,score,0.00734,0.007003033320679113,0.0808319823419298,0.040637266988796446
credit,400,attr_val,267,67,score,0.0134,0.007003033320679113,0.0808319823419298,0.040637266988796446
credit,400,attr_val,267,67,score,0.134,0.007003033320679113,0.0808319823419298,0.040637266988796446
credit,400,attr_val,267,67,score,0.1534,0.007003033320679113,0.0808319823419298,0.040637266988796446
credit,400,attr_val,253,63,score,0.00735,0.010076282865897061,0.09110026616168175,0.07971013338057235
credit,400,attr_val,253,63,score,0.0135,0.010076282865897061,0.09110026616168175,0.07971013338057235
credit,400,attr_val,253,63,score,0.135,0.010076282865897061,0.09110026616168175,0.07971013338057235
credit,400,attr_val,253,63,score,0.1535,0.010076282865897061,0.09110026616168175,0.07971013338057235
credit,400,attr_val,257,64,score,0.00736,0.02460410902373279,0.08122415733169175,0.12147205761092676
credit,400,attr_val,257,64,score,0.0136,0.02460410902373279,0.08122415733169175,0.12147205761092676
credit,400,attr_val,257,64,score,0.136,0.02460410902373279,0.08122415733169175,0.12147205761092676
credit,400,attr_val,257,64,score,0.1536,0.02460410902373279,0.08122415733169175,0.12147205761092676
credit,400,attr_val,253,63,score,0.00737,0.01886885084183242,0.11914913073956261,0.062184753409089404
credit,400,attr_val,253,63,score,0.0137,0.01886885084183242,0.11914913073956261,0.062184753409089404
credit,400,attr_val,253,63,score,0.137,0.01886885084183242,0.11914913073956261,0.062184753409089404
