Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,50,attr_val,33,66,score,DPC26,0.010921052137803075,0.12377029013193994,0.21311050947763496
german,50,attr_val,17,34,score,DTC26,0.03260310363811051,0.16518128377251015,0.05864740998662237
credit,50,attr_val,33,66,score,DTC26,0.01069180575497305,0.12377029013193994,0.21311050947763496
german,50,attr_val,17,34,score,DIC26,0.027968162291489584,0.13945253536760696,0.05864740998662237
credit,50,attr_val,33,66,score,DIC26,0.008011442211575908,0.1136402458228944,0.1740024296428675
german,50,attr_val,26,52,score,DPC27,0.008445733830387506,0.09076894753480785,0.029895086545568463
credit,50,attr_val,38,76,score,DPC27,0.03505481906481856,0.16342545537108966,0.3130281256616767
german,50,attr_val,26,52,score,DTC27,0.008445733830387506,0.09076894753480785,0.029895086545568463
credit,50,attr_val,38,76,score,DTC27,0.02717334711608395,0.16342545537108966,0.3130281256616767
german,50,attr_val,26,52,score,DIC27,0.002036001238546999,0.053517539705645094,0.04919868034148354
credit,50,attr_val,38,76,score,DIC27,0.0214139573788735,0.16342545537108966,0.3130281256616767
german,50,attr_val,20,40,score,DPC28,0.03339155571916049,0.17259165901576232,0.0
credit,50,attr_val,35,70,score,DPC28,0.006235810693364017,0.05619942687953073,0.0
german,50,attr_val,20,40,score,DTC28,0.03339155571916049,0.17311387014330312,0.0
credit,50,attr_val,35,70,score,DTC28,0.006861800856018418,0.05619942687953073,0.0
german,50,attr_val,20,40,score,DIC28,0.030329609754776058,0.1771168409284514,0.0
credit,50,attr_val,35,70,score,DIC28,0.00786060720292563,0.0691915076401297,0.0
german,50,attr_val,17,34,score,DPC29,0.06552605395259771,0.2022061243308083,0.179607693084031
credit,50,attr_val,31,62,score,DPC29,0.16280378882060093,0.4637190133251725,0.6674030650839343
german,50,attr_val,17,34,score,DTC29,0.06552605395259771,0.20059471970572856,0.179607693084031
credit,50,attr_val,31,62,score,DTC29,0.15611825503083746,0.4637190133251725,0.6674030650839343
german,50,attr_val,17,34,score,DIC29,0.06552605395259771,0.19744775054743346,0.179607693084031
credit,50,attr_val,31,62,score,DIC29,0.14562533219364673,0.4637190133251725,0.6674030650839343
german,50,attr_val,21,42,score,DPC30,0.01930464192546776,0.1332671724792889,0.0
credit,50,attr_val,32,64,score,DPC30,0.008853337410613843,0.12053395180607915,0.0
german,50,attr_val,21,42,score,DTC30,0.01930464192546776,0.13817416683945183,0.0
credit,50,attr_val,32,64,score,DTC30,0.00984118928999597,0.12053395180607915,0.0
german,50,attr_val,21,42,score,DIC30,0.020627964666073237,0.14300849567884485,0.0
credit,50,attr_val,32,64,score,DIC30,0.010220441678577238,0.1330379344572259,0.0
german,50,attr_val,16,32,score,DPC31,0.051374474351023665,0.20222382473305017,0.0
credit,50,attr_val,28,56,score,DPC31,0.015299507299177147,0.13199691017875234,0.010180182247828986
german,50,attr_val,16,32,score,DTC31,0.051374474351023665,0.203869691715512,0.0
credit,50,attr_val,28,56,score,DTC31,0.015299507299177147,0.13199691017875234,0.010180182247828986
german,50,attr_val,16,32,score,DIC31,0.05008130323040152,0.2052978977876325,0.04334568306877347
credit,50,attr_val,28,56,score,DIC31,0.01540298688403702,0.1345253049780791,0.0
german,50,attr_val,21,42,score,DPC32,0.07517816922637807,0.26433315146343983,0.018566900695866598
credit,50,attr_val,32,64,score,DPC32,0.05931354756318654,0.24641989532321248,0.3880372122225443
german,50,attr_val,21,42,score,DTC32,0.07517816922637807,0.2613960134603766,0.018566900695866598
credit,50,attr_val,32,64,score,DTC32,0.06716686557654916,0.24641989532321248,0.3880372122225443
german,50,attr_val,21,42,score,DIC32,0.07478647639025653,0.2489241761827479,0.0
credit,50,attr_val,32,64,score,DIC32,0.05940605641635861,0.28247861302233923,0.4573820217675667
german,50,attr_val,20,40,score,DPC33,0.017176115737460505,0.0939940016027919,0.03271185023884628
credit,50,attr_val,32,64,score,DPC33,0.02201883203121685,0.1725274422476306,0.2010678300099542
german,50,attr_val,20,40,score,DTC33,0.017176115737460505,0.09443046299274287,0.03271185023884628
credit,50,attr_val,32,64,score,DTC33,0.034240156640761174,0.1725274422476306,0.2010678300099542
german,50,attr_val,20,40,score,DIC33,0.01590382040461549,0.07766425943217915,0.0
credit,50,attr_val,32,64,score,DIC33,0.024585238066005446,0.1725274422476306,0.2010678300099542
german,50,attr_val,21,42,score,DPC34,0.057670862023623766,0.221443559806846,0.0
credit,50,attr_val,32,64,score,DPC34,0.0029954882784027632,0.05650926462691758,0.06574529934265841
german,50,attr_val,21,42,score,DTC34,0.057670862023623766,0.22144355980684596,0.0
credit,50,attr_val,32,64,score,DTC34,0.0020402104417341746,0.05650926462691758,0.06574529934265841
german,50,attr_val,21,42,score,DIC34,0.060757703667746674,0.2504285907435937,0.0
credit,50,attr_val,32,64,score,DIC34,0.0023210724330160887,0.05650926462691758,0.06574529934265841
german,50,attr_val,24,48,score,DPC35,0.12288424390482272,0.3874232791951421,0.0
credit,50,attr_val,35,70,score,DPC35,0.014802259358601595,0.1626349756088534,0.229292083310374
german,50,attr_val,24,48,score,DTC35,0.12288424390482272,0.3893825539955192,0.0
credit,50,attr_val,35,70,score,DTC35,0.016808272637980702,0.1626349756088534,0.229292083310374
german,50,attr_val,24,48,score,DIC35,0.1213484776952666,0.38033791847909104,0.0
credit,50,attr_val,35,70,score,DIC35,0.02152089855232937,0.1626349756088534,0.229292083310374
german,50,attr_val,18,36,score,DPC36,0.0035144958141351003,0.04856865213511951,0.011832342329889736
credit,50,attr_val,35,70,score,DPC36,0.01966749704914983,0.18861913713005124,0.39127776823802235
